route_id,stop_id,hour_of_day,day_of_week,is_weekend,stop_sequence,actual_delay_seconds,late_5min
Red,STOP_D,15,3,1,5,189.69521047972802,0
Red,STOP_B,18,1,0,14,568.7126386270484,1
Green,STOP_C,9,3,0,5,715.8636425187183,1
Red,STOP_B,14,0,1,12,189.9694479787982,0
101,STOP_A,14,4,1,12,237.68949826104082,0
101,STOP_B,19,3,1,19,-249.51152277932596,0
Blue,STOP_C,8,1,1,8,585.0260895856982,1
Red,STOP_A,6,5,1,1,263.1334004498436,0
101,STOP_C,13,1,0,13,319.33600176810376,1
Green,STOP_B,19,5,0,19,-298.39960764914895,0
Green,STOP_A,20,3,0,8,-764.4499207064508,0
Blue,STOP_A,20,5,0,13,-406.0635301575462,0
Blue,STOP_B,13,4,0,13,221.23237236779067,0
Blue,STOP_D,11,3,0,8,400.7592456044503,1
Green,STOP_B,9,2,1,5,566.4387546731599,1
101,STOP_A,13,4,0,19,-278.2410623054265,0
Green,STOP_B,11,2,1,4,-245.55382497684803,0
101,STOP_D,16,0,0,15,851.7432215163108,1
Green,STOP_A,7,5,0,3,143.63836221151487,0
Blue,STOP_A,6,5,1,3,286.79158113396363,0
Blue,STOP_A,18,5,0,12,246.46098408273758,0
Blue,STOP_A,10,2,0,12,414.58455358785153,1
Green,STOP_D,16,4,0,8,72.9436075586206,0
Green,STOP_C,16,3,0,12,413.767517092698,1
Blue,STOP_A,13,0,0,8,709.9037386889578,1
Green,STOP_A,14,0,0,11,-670.0192362780142,0
Blue,STOP_C,18,5,1,18,230.00222163027323,0
Blue,STOP_B,6,1,0,3,320.1896018979125,1
101,STOP_B,6,0,1,9,-77.90153700087666,0
Blue,STOP_D,11,3,1,17,318.8062540993424,1
101,STOP_C,10,1,0,12,535.5768669231434,1
Blue,STOP_C,7,1,1,14,266.88439453129035,0
Blue,STOP_D,7,4,1,10,532.4979880278722,1
Red,STOP_B,17,5,1,17,460.58319288838106,1
Green,STOP_B,19,0,1,9,83.47276997977733,0
Red,STOP_A,20,2,0,16,-102.9693661377062,0
Blue,STOP_D,14,2,0,17,545.5940912239306,1
Red,STOP_B,19,5,1,8,56.2129999729358,0
101,STOP_B,20,1,1,19,462.1048885333905,1
101,STOP_D,21,1,0,5,58.77458581781691,0
Blue,STOP_C,13,5,0,5,195.39517857908402,0
Blue,STOP_A,20,1,1,19,524.077796336871,1
Red,STOP_B,17,3,0,19,380.59064234602164,1
101,STOP_B,10,1,1,16,-402.08546160561616,0
Red,STOP_B,18,2,0,17,638.2871618132228,1
101,STOP_B,9,2,1,5,-82.14063654599444,0
101,STOP_B,13,5,0,6,27.670591459456375,0
Blue,STOP_B,8,5,0,1,314.96369296231,1
Blue,STOP_D,11,0,0,16,142.54209252919014,0
Blue,STOP_D,18,3,0,9,288.9396085480787,0
Green,STOP_D,15,3,0,13,358.38679567002623,1
Red,STOP_B,10,5,0,14,133.21843349853336,0
Red,STOP_A,18,4,1,12,535.6112321235078,1
Blue,STOP_B,7,1,0,7,286.2233250225189,0
Red,STOP_A,10,4,0,2,-340.93795781249594,0
101,STOP_D,12,1,1,15,-19.287243253328512,0
Blue,STOP_A,14,1,0,3,491.2260323597838,1
Blue,STOP_D,21,5,0,2,275.2877851656406,0
101,STOP_A,11,2,0,15,755.6634347882657,1
Green,STOP_B,19,2,1,16,278.9884910276365,0
Red,STOP_A,12,5,1,15,-186.32007830762888,0
Green,STOP_C,17,0,1,8,95.01229836379923,0
Red,STOP_D,13,0,0,5,396.2770750520972,1
Blue,STOP_B,20,5,1,7,-60.17846246972019,0
101,STOP_C,17,0,0,15,284.0912609676519,0
Blue,STOP_C,18,3,1,12,-133.32252618005884,0
101,STOP_A,12,3,1,16,-32.787204893654774,0
Green,STOP_B,6,1,0,10,606.3733559820691,1
Green,STOP_C,12,1,1,2,183.9326505513206,0
Green,STOP_C,7,5,0,6,294.91397397384617,0
101,STOP_A,9,0,1,16,451.6735331140294,1
Blue,STOP_C,11,0,0,12,179.45733354366598,0
Blue,STOP_A,7,3,0,12,346.5843008677088,1
101,STOP_B,19,0,0,17,278.7152117310451,0
Green,STOP_D,12,4,1,13,235.55016260525906,0
Blue,STOP_D,11,1,0,5,-187.5265227454816,0
Blue,STOP_A,18,1,1,15,76.46660332710186,0
Red,STOP_B,7,3,0,19,1192.3764640548245,1
Blue,STOP_D,17,4,0,18,196.6085936723288,0
Red,STOP_C,15,2,0,1,-31.66157884458275,0
Red,STOP_D,18,5,0,4,386.4226661458228,1
Red,STOP_B,18,2,0,18,179.45299907275313,0
Blue,STOP_A,9,0,0,9,-33.16877960772075,0
Green,STOP_A,13,5,0,18,426.57456005964195,1
Green,STOP_B,10,4,0,19,581.4132194474251,1
Red,STOP_C,9,0,0,3,480.5016927096861,1
101,STOP_B,14,2,0,9,106.77104233831125,0
101,STOP_D,7,3,0,17,328.4102935221386,1
Red,STOP_B,19,1,1,6,1124.777015909519,1
Blue,STOP_D,21,2,0,15,-649.9626262612542,0
Blue,STOP_A,14,4,0,13,252.37477147478498,0
Red,STOP_A,10,1,0,8,-534.7036949564357,0
Red,STOP_C,15,1,0,10,499.66156644471823,1
Green,STOP_C,6,4,0,10,-46.34814303505772,0
101,STOP_B,17,3,0,11,309.64065467838327,1
Red,STOP_C,20,3,1,5,222.4936210188567,0
Blue,STOP_A,21,4,0,2,-152.22694284539017,0
Red,STOP_A,18,2,0,3,542.1318493975301,1
101,STOP_B,19,4,0,14,-89.93253179427373,0
101,STOP_B,17,5,1,13,517.6234426883221,1
101,STOP_A,12,3,0,2,83.45142742440693,0
101,STOP_B,17,0,0,14,-425.978339985399,0
Blue,STOP_D,21,3,0,3,287.68805942394687,0
Red,STOP_D,6,2,1,6,322.7460148597157,1
101,STOP_B,7,5,0,16,305.3752898976693,1
Blue,STOP_C,16,2,1,3,92.65552429272745,0
Red,STOP_B,8,1,0,3,563.1229136276261,1
Green,STOP_B,19,4,1,12,-428.12403715830123,0
Green,STOP_A,12,2,1,9,128.423600657862,0
Green,STOP_B,9,5,0,18,527.423491048559,1
Green,STOP_A,13,3,0,1,155.84487837405445,0
Blue,STOP_C,19,4,0,19,-145.29164431165918,0
Blue,STOP_A,14,1,0,17,180.17229820059745,0
Red,STOP_C,6,5,0,8,76.04146448450841,0
Red,STOP_A,19,5,0,14,650.0805027785708,1
101,STOP_C,10,3,0,4,43.01348493069469,0
Green,STOP_B,19,4,0,1,166.68070578770823,0
Green,STOP_A,21,3,0,1,29.09619977206792,0
Blue,STOP_C,8,0,0,9,410.6043801457913,1
101,STOP_A,21,4,0,5,145.84165501980902,0
Red,STOP_C,9,3,1,14,-72.29019139140473,0
Red,STOP_D,9,5,0,13,444.62028933564454,1
Red,STOP_B,17,4,1,16,1020.8110046432244,1
Green,STOP_D,17,4,0,1,557.1609773592957,1
Blue,STOP_D,21,0,1,8,68.84772252639007,0
Red,STOP_C,16,0,0,16,168.3069805760765,0
Blue,STOP_D,6,2,1,6,-134.75641175120032,0
Green,STOP_A,9,2,0,12,-113.8255217307194,0
Red,STOP_C,9,1,1,15,338.35625061551696,1
Green,STOP_D,8,4,1,15,881.5161978639984,1
Blue,STOP_C,18,1,0,15,526.4901198418258,1
Red,STOP_D,15,3,0,11,194.89525987106526,0
Blue,STOP_A,20,4,1,10,427.8673150660185,1
Red,STOP_C,13,2,0,5,321.5005288260627,1
101,STOP_B,10,0,1,7,674.8909901515913,1
Green,STOP_A,12,0,0,16,258.95242855158915,0
Red,STOP_A,8,5,0,8,167.010916868195,0
Blue,STOP_D,17,4,1,2,207.40445935226106,0
Red,STOP_C,20,3,1,2,119.60331322605718,0
Blue,STOP_B,17,0,1,18,509.96114430799736,1
Green,STOP_A,21,3,0,3,395.8956230815098,1
101,STOP_C,12,0,0,7,277.00604466181346,0
Red,STOP_C,11,5,0,11,617.0939092768879,1
Red,STOP_A,10,3,0,16,146.06214506392416,0
Blue,STOP_B,16,0,0,19,-61.23599361968624,0
101,STOP_C,21,4,0,5,-325.791658417417,0
Green,STOP_D,19,5,0,18,158.189658813483,0
101,STOP_B,6,5,0,18,299.9664915906464,0
Green,STOP_C,6,5,1,7,212.89338281550954,0
Red,STOP_C,18,2,0,10,534.7911056899898,1
Blue,STOP_B,18,3,0,18,428.46627010317815,1
Red,STOP_D,15,3,0,5,-72.30876587632775,0
Blue,STOP_D,14,1,0,17,58.1325874127561,0
Blue,STOP_D,13,0,0,1,56.10178089040378,0
101,STOP_D,15,4,1,19,166.55203781278428,0
Green,STOP_D,18,2,0,11,371.7682234588573,1
Green,STOP_C,6,3,0,1,295.3427694919042,0
Blue,STOP_B,18,5,0,7,204.40451141279178,0
Red,STOP_D,14,1,0,11,364.29084462949317,1
101,STOP_C,15,0,1,17,123.35105139210627,0
101,STOP_A,18,3,0,16,637.470442416929,1
101,STOP_D,16,3,0,10,381.3058085937815,1
Green,STOP_A,11,0,0,1,-411.7627846838295,0
101,STOP_B,21,1,0,7,193.4496516744028,0
Green,STOP_A,16,2,1,2,327.955485032375,1
Red,STOP_A,19,1,0,1,1001.6175388425529,1
Green,STOP_C,10,1,0,8,-200.65250907073317,0
Blue,STOP_C,7,1,1,12,-177.49870991765422,0
Green,STOP_A,10,3,1,7,-336.0947235110881,0
Green,STOP_D,18,2,0,12,736.7717768133037,1
Green,STOP_C,19,5,0,12,155.48069325874377,0
Green,STOP_C,10,2,0,17,-373.1625126159932,0
Green,STOP_C,14,0,0,6,744.1857713735599,1
Green,STOP_C,9,3,1,12,-4.442797888062344,0
Red,STOP_D,18,5,0,1,151.02681895848264,0
Red,STOP_D,6,0,0,13,185.9744871618945,0
Blue,STOP_D,20,4,0,8,-108.717472879262,0
101,STOP_D,8,4,0,11,348.5711208035922,1
101,STOP_D,21,3,0,19,802.9354119930202,1
101,STOP_A,10,2,0,19,94.38593467058124,0
Red,STOP_C,19,3,0,5,192.65564702432334,0
101,STOP_A,19,0,0,8,243.77710765699518,0
101,STOP_D,7,3,0,9,-113.15107784456856,0
Red,STOP_C,14,5,0,9,272.9810660829269,0
Green,STOP_D,8,3,0,3,281.130684562089,0
Blue,STOP_A,6,0,0,18,-999.8068850709221,0
101,STOP_D,11,1,0,16,-380.5516637451798,0
101,STOP_B,6,4,1,15,81.31467081846638,0
Red,STOP_D,18,3,1,18,297.66723584589994,0
Blue,STOP_A,7,3,0,9,100.74921166183367,0
Red,STOP_B,15,1,0,3,197.05950858803033,0
Green,STOP_B,11,1,1,12,65.1168543284368,0
Blue,STOP_B,15,3,0,12,148.19146907453916,0
Red,STOP_B,20,2,0,19,431.96735496603543,1
Green,STOP_A,6,4,0,4,-183.10047312935149,0
Red,STOP_C,8,0,1,19,619.2299606674246,1
Red,STOP_C,6,2,0,13,-290.8859972584385,0
101,STOP_B,14,1,0,10,-184.978612571788,0
Red,STOP_A,12,5,0,8,444.0195386439544,1
Green,STOP_A,10,3,1,8,93.70337034003222,0
Red,STOP_A,21,5,0,4,-46.639510659045385,0
Blue,STOP_A,8,2,1,14,199.88759072725657,0
Red,STOP_B,16,5,0,7,389.02235194528026,1
Green,STOP_D,11,4,0,8,381.0276978809444,1
101,STOP_A,17,2,0,6,465.69007349309936,1
Red,STOP_A,13,5,0,13,165.80572129467285,0
Green,STOP_C,17,4,0,7,596.2186396613505,1
Red,STOP_C,11,5,0,12,134.6407662038866,0
Blue,STOP_B,14,1,0,5,443.35748683899345,1
101,STOP_A,21,4,0,2,184.13347231375735,0
Green,STOP_C,16,3,0,5,-176.26944447957177,0
101,STOP_C,17,3,0,6,-179.34280867416606,0
101,STOP_A,18,3,1,12,-195.21612963486015,0
Red,STOP_C,14,3,0,18,-235.3766443640422,0
Blue,STOP_D,19,4,0,11,698.526817047157,1
Green,STOP_B,7,0,0,5,-73.90719151932018,0
101,STOP_D,21,4,0,2,236.46068014459865,0
Red,STOP_C,11,4,1,8,200.70193461824692,0
Blue,STOP_B,15,5,0,6,-144.65436139507904,0
Green,STOP_A,10,0,0,10,-202.92611614007916,0
Green,STOP_D,13,2,0,3,408.68218686784894,1
Blue,STOP_A,9,3,0,17,93.91443758768105,0
Green,STOP_A,15,1,0,11,68.61434552741653,0
Green,STOP_B,10,3,1,16,239.19185498132475,0
Green,STOP_A,11,1,0,5,227.7781176320687,0
101,STOP_A,20,5,0,19,97.34608420899245,0
Green,STOP_B,13,5,0,9,307.0457132494075,1
Green,STOP_C,20,0,0,8,-286.1574077159042,0
Blue,STOP_C,21,5,0,19,296.8987789150418,0
Green,STOP_A,13,3,0,19,15.938156930774255,0
Red,STOP_C,15,1,0,2,590.7774928167785,1
Blue,STOP_D,18,1,1,16,-50.873997748117176,0
101,STOP_A,19,5,1,13,-222.01621234822494,0
Green,STOP_D,20,5,0,4,432.5526039663461,1
Red,STOP_B,14,5,0,12,-479.3986103428166,0
101,STOP_B,6,4,0,2,370.1862004096198,1
Red,STOP_A,14,4,1,15,-343.5188479351044,0
Red,STOP_B,8,4,0,1,390.88718342705783,1
101,STOP_A,17,0,0,4,280.8888402723361,0
Green,STOP_A,21,1,1,11,666.4845122341872,1
101,STOP_D,18,2,0,14,960.1018852265792,1
Red,STOP_A,12,3,1,15,431.13902731689797,1
101,STOP_D,16,4,0,2,132.9961442017064,0
101,STOP_C,13,1,1,1,317.78041859912616,1
Green,STOP_D,19,3,0,6,0.5369789060136441,0
Blue,STOP_B,17,0,0,19,-129.28696919738928,0
Blue,STOP_A,6,5,1,4,-10.822486111492424,0
101,STOP_D,16,3,0,8,330.4336042346219,1
Blue,STOP_A,14,3,1,8,168.0867361629592,0
Green,STOP_B,8,2,0,2,-107.94856136346826,0
Blue,STOP_D,11,1,0,3,-263.5533869203878,0
Green,STOP_D,16,0,0,5,612.5958219775082,1
Red,STOP_A,11,3,1,18,-258.6166985831966,0
Red,STOP_B,18,0,0,13,-185.92112591917913,0
Blue,STOP_C,18,0,0,10,385.24360062743716,1
101,STOP_C,17,5,1,17,423.06137779170757,1
Green,STOP_B,9,0,0,5,195.45307021741402,0
101,STOP_A,14,5,0,1,182.98022690979855,0
Red,STOP_B,11,1,1,11,-22.407302823640578,0
Green,STOP_D,10,5,0,11,69.41852104179328,0
Blue,STOP_B,7,1,1,19,219.6870355478272,0
101,STOP_B,8,5,0,16,347.2932267667113,1
Blue,STOP_C,8,3,0,10,177.9671557825619,0
Green,STOP_D,15,0,0,1,210.66532732785808,0
Red,STOP_D,15,4,1,10,139.32203476999106,0
Green,STOP_C,19,5,0,14,183.86589693183154,0
Red,STOP_A,7,0,0,5,348.84373561909644,1
Red,STOP_C,18,4,0,8,-112.34794275854992,0
101,STOP_B,16,2,0,6,-162.21199497073354,0
101,STOP_C,21,5,0,10,-192.0490292334881,0
101,STOP_B,9,2,1,5,168.31173639191417,0
Blue,STOP_B,12,2,0,16,294.2077290108534,0
Red,STOP_D,13,1,1,12,383.36991032025145,1
Blue,STOP_B,16,3,0,3,922.5854383361054,1
Green,STOP_C,9,3,0,17,130.09780298200047,0
101,STOP_A,6,4,0,12,-139.614858725832,0
Blue,STOP_B,14,2,1,19,294.32600667213796,0
Blue,STOP_B,8,1,0,18,806.8945617356641,1
Red,STOP_C,12,0,0,4,346.7306397498246,1
Blue,STOP_A,18,0,0,10,549.3812127781939,1
Blue,STOP_C,12,3,0,5,426.78989733447236,1
101,STOP_B,7,5,1,15,540.7607712743994,1
Green,STOP_B,6,5,0,14,371.28503882170776,1
101,STOP_D,18,0,0,9,335.2373751265832,1
Red,STOP_B,13,5,1,18,293.140754790241,0
Green,STOP_C,17,4,1,3,176.43122537541,0
Red,STOP_D,12,1,0,13,574.0902468973666,1
Blue,STOP_B,18,0,0,18,-336.56914439048194,0
101,STOP_B,11,1,0,19,-77.12140139223081,0
Blue,STOP_D,12,1,1,3,44.559819574769065,0
101,STOP_A,6,2,1,15,245.42481838442518,0
101,STOP_D,14,4,1,4,341.7990800523173,1
Red,STOP_C,15,4,0,8,336.8236805965858,1
Blue,STOP_B,12,2,1,5,401.6522651712776,1
Green,STOP_B,17,4,0,17,-281.60611999628,0
Green,STOP_C,17,0,0,7,410.1524317428398,1
Blue,STOP_A,13,1,1,4,3.3836536392464893,0
Red,STOP_C,18,0,0,7,457.4857537789527,1
101,STOP_D,11,2,0,14,556.3645894185361,1
101,STOP_B,9,5,1,1,359.59440306646945,1
Blue,STOP_D,6,1,0,16,631.2089841760753,1
101,STOP_B,11,0,0,18,178.64129761608814,0
101,STOP_B,21,0,1,18,-110.76106450141,0
Red,STOP_D,7,4,1,10,321.84962148559316,1
Green,STOP_B,16,0,0,18,-116.64829049271461,0
Blue,STOP_A,13,4,1,10,145.36112847627305,0
Red,STOP_B,14,3,1,3,88.36245753477452,0
Red,STOP_C,17,4,0,8,-181.8768575889046,0
Blue,STOP_D,12,0,1,19,158.9489612459666,0
101,STOP_D,6,2,0,17,153.18145738771673,0
Red,STOP_B,17,0,0,3,433.4473387156946,1
Green,STOP_C,20,0,1,5,-56.85982177390625,0
Red,STOP_D,6,0,0,14,211.00809636943686,0
101,STOP_B,13,4,1,19,63.17705408488114,0
Blue,STOP_A,18,0,0,5,449.8548031338596,1
Blue,STOP_B,10,0,1,11,262.3453019489307,0
Red,STOP_D,14,0,0,2,313.9838909798641,1
Blue,STOP_A,8,2,0,2,185.40212170631216,0
Blue,STOP_B,6,1,0,16,91.1043370893539,0
Green,STOP_C,16,3,0,4,-160.18068466665594,0
Red,STOP_C,7,2,1,4,104.66737260829782,0
Red,STOP_D,14,1,0,19,-34.90609545852416,0
Blue,STOP_B,21,5,0,5,323.1582307273143,1
101,STOP_D,18,1,1,4,266.07975700252206,0
Red,STOP_D,15,0,0,2,146.30814177756403,0
Red,STOP_A,16,3,1,14,-353.6260892661532,0
Blue,STOP_A,8,3,0,2,-115.71316296556554,0
Blue,STOP_A,13,4,1,19,-379.19782533072913,0
Green,STOP_D,19,0,1,9,599.070910095729,1
Blue,STOP_B,14,3,0,16,382.31402828980987,1
101,STOP_D,16,0,0,10,-283.3054096473495,0
Blue,STOP_C,14,2,1,11,741.9930998153951,1
Blue,STOP_C,19,4,0,11,419.5350564023895,1
Red,STOP_A,9,4,0,2,146.64133322846465,0
Red,STOP_A,10,3,0,8,718.8885210301789,1
101,STOP_D,19,0,0,11,-396.0225309793093,0
Green,STOP_C,7,1,0,9,986.5960232623065,1
Red,STOP_D,10,3,0,12,261.65124943936087,0
Red,STOP_B,9,5,0,16,728.1443845003918,1
Blue,STOP_D,14,0,1,1,203.81963596028606,0
Green,STOP_C,16,1,1,16,564.3732036407819,1
Blue,STOP_A,17,5,0,13,-146.88572139847838,0
Red,STOP_A,13,1,1,16,-242.6896887343808,0
Red,STOP_C,11,1,0,18,194.2591471379488,0
101,STOP_A,13,0,0,2,-89.82648295355813,0
101,STOP_D,14,0,1,15,403.0888520981967,1
Green,STOP_A,16,1,1,1,228.200082520843,0
Blue,STOP_B,10,5,1,5,-292.1426488418049,0
Green,STOP_C,21,0,0,16,59.743320307510785,0
Red,STOP_B,13,5,1,9,217.91958869903408,0
Red,STOP_D,14,3,0,12,350.6589262667502,1
101,STOP_D,11,4,0,10,444.3024884536719,1
Blue,STOP_A,13,2,1,2,-63.52274792032608,0
Blue,STOP_A,9,3,0,11,306.31491619102553,1
101,STOP_C,8,1,0,2,486.42582194798945,1
Green,STOP_D,18,5,1,8,203.35610835164135,0
101,STOP_A,14,0,0,7,-14.701032473363938,0
101,STOP_B,10,3,0,10,62.785692712237704,0
Red,STOP_B,21,4,0,18,424.92934998528796,1
Red,STOP_A,8,5,0,14,-3.107243217310952,0
Red,STOP_B,9,4,1,1,-21.302510878520366,0
Red,STOP_A,7,3,1,16,845.3683215718277,1
101,STOP_C,20,1,0,11,-238.3256807853303,0
Green,STOP_D,8,3,1,9,-109.39377092237962,0
Green,STOP_C,9,5,0,8,203.24615793173805,0
101,STOP_B,20,3,1,11,-321.8385221523415,0
101,STOP_B,10,0,1,19,478.887719195738,1
101,STOP_C,15,1,1,6,323.8879744160164,1
101,STOP_D,11,0,0,13,-101.58724706339748,0
Green,STOP_C,20,0,0,16,54.90433563666029,0
Blue,STOP_C,7,2,0,12,31.836399240026353,0
Red,STOP_D,15,1,0,9,167.634984415593,0
Green,STOP_C,21,1,0,12,202.38480857530885,0
Red,STOP_C,18,1,0,2,713.7645706168119,1
Green,STOP_D,9,2,0,5,111.9248783075723,0
Green,STOP_D,15,0,1,5,-718.0507936268328,0
Green,STOP_D,12,5,0,13,832.7103447688143,1
101,STOP_B,16,1,0,19,288.4142181868184,0
Blue,STOP_D,18,3,1,15,-60.226301782327425,0
Blue,STOP_D,21,0,0,13,1102.2122733274482,1
Blue,STOP_C,6,2,1,9,-104.69439874443228,0
Blue,STOP_D,11,5,1,11,-338.4608493919906,0
Green,STOP_C,20,0,0,16,278.68513589830735,0
Green,STOP_B,16,5,0,12,616.2463766674492,1
101,STOP_D,9,4,0,10,-161.84582690549956,0
Red,STOP_D,15,4,0,7,349.46104191373723,1
101,STOP_B,7,1,0,11,524.1099113466591,1
Blue,STOP_C,8,4,0,18,161.0193963684983,0
Green,STOP_B,17,5,0,19,351.2607533031625,1
Green,STOP_A,10,1,1,5,2.6930062312922445,0
Blue,STOP_C,13,4,0,2,642.8789312224626,1
Blue,STOP_C,17,3,0,19,99.68111411105215,0
Blue,STOP_C,13,4,0,15,347.31946087736753,1
Blue,STOP_B,13,5,1,19,176.24638585293334,0
Red,STOP_C,11,0,1,16,-397.8226945133688,0
Red,STOP_D,13,1,0,4,-297.05004208700785,0
101,STOP_C,6,3,0,7,-211.8248477582884,0
Blue,STOP_C,17,5,1,5,-333.9790436845815,0
Red,STOP_C,12,3,1,12,175.82567057272274,0
Blue,STOP_C,7,3,0,6,523.6159885604109,1
Green,STOP_D,18,1,0,18,383.3571210228094,1
101,STOP_D,7,2,0,6,725.2349497509235,1
Blue,STOP_B,12,0,0,10,1053.1774485926826,1
101,STOP_A,13,3,0,6,-135.13015265974138,0
Blue,STOP_A,21,2,0,9,-171.09948253822068,0
Blue,STOP_A,19,0,0,3,378.81870378584887,1
101,STOP_B,14,1,1,8,294.07362445267154,0
Blue,STOP_A,18,5,0,6,109.92451154236147,0
Green,STOP_B,16,1,0,19,288.85657843253404,0
101,STOP_D,12,0,0,8,352.48822640718174,1
Green,STOP_A,10,1,1,8,-11.026601637208074,0
Red,STOP_A,14,0,1,6,17.590512748201604,0
Green,STOP_A,9,0,1,10,117.44673480585467,0
101,STOP_B,8,4,0,10,697.8370830440983,1
101,STOP_C,11,3,0,16,-78.78971500080647,0
101,STOP_C,12,1,1,6,281.7148805760863,0
Red,STOP_A,21,4,0,17,137.9564498781336,0
Blue,STOP_B,18,5,0,11,-143.15448035218944,0
Green,STOP_C,18,2,0,5,209.40082220335458,0
Green,STOP_B,8,4,1,12,187.62142390537943,0
101,STOP_B,9,2,1,1,320.4689128741667,1
101,STOP_B,21,0,0,10,325.23013777818517,1
101,STOP_D,21,3,1,16,313.9894269792224,1
Red,STOP_A,13,3,0,14,722.3899339471354,1
Blue,STOP_B,13,0,0,13,395.87921859121326,1
Green,STOP_A,19,4,0,16,293.6937140170047,0
Blue,STOP_A,18,2,1,14,192.98154829404416,0
Blue,STOP_A,16,4,1,18,-9.123351606745445,0
Green,STOP_A,20,2,0,19,480.51103698833214,1
Green,STOP_C,16,0,0,18,218.23913014994096,0
101,STOP_C,15,4,0,18,488.79542527274947,1
Red,STOP_B,20,2,1,13,-50.41577396759848,0
101,STOP_A,19,2,1,10,-261.84420757608285,0
101,STOP_D,16,3,0,16,433.1436628593192,1
Red,STOP_B,8,2,0,3,379.31018885589293,1
Blue,STOP_B,20,4,0,7,637.4868448724691,1
Blue,STOP_B,9,1,1,2,244.89164707934916,0
101,STOP_C,10,4,0,8,-29.856757915651997,0
Red,STOP_C,15,4,1,2,-142.71803092085634,0
Red,STOP_C,21,3,0,1,189.1858556488056,0
Green,STOP_C,9,1,0,14,-63.339755142755195,0
Blue,STOP_C,8,3,1,10,351.7238394614847,1
Green,STOP_C,20,3,0,10,165.73834698364087,0
101,STOP_B,17,0,0,1,244.03408659941152,0
Blue,STOP_D,9,0,0,7,294.4013464869922,0
101,STOP_D,21,4,1,4,291.1384067054959,0
Red,STOP_C,13,2,0,13,306.03333068834536,1
Red,STOP_C,11,0,0,9,-68.86360082386676,0
Red,STOP_D,9,0,1,2,152.8816196580501,0
Blue,STOP_C,20,0,0,10,-193.05785508703218,0
Green,STOP_B,6,4,0,15,135.3368724127222,0
101,STOP_A,14,2,0,9,-175.08327960869127,0
Green,STOP_C,8,3,0,9,456.1628328392278,1
Red,STOP_A,18,1,0,19,-107.11608780142835,0
Green,STOP_B,20,2,0,17,-92.9953548937481,0
101,STOP_C,6,4,1,11,43.30451823591376,0
101,STOP_B,13,4,1,11,-148.63206631959486,0
Red,STOP_A,9,3,1,13,270.9223676112655,0
Green,STOP_B,10,1,0,1,375.1447993969888,1
Blue,STOP_B,16,4,0,13,647.4595585083678,1
101,STOP_A,20,4,0,1,-277.8759447595156,0
101,STOP_B,19,3,1,10,310.0760168676134,1
Green,STOP_A,13,3,0,19,-235.89576146324538,0
101,STOP_D,10,2,0,17,326.6311990014773,1
101,STOP_D,20,4,0,13,-178.51743375792194,0
101,STOP_A,8,4,0,1,102.83632328862726,0
Blue,STOP_B,19,4,1,5,291.09086186598745,0
Green,STOP_D,8,2,0,9,-91.81494784806841,0
101,STOP_C,15,1,0,4,339.5890315435851,1
101,STOP_B,10,4,0,6,291.5609414329402,0
Green,STOP_A,6,4,0,17,-136.57791154615012,0
Blue,STOP_B,18,4,0,2,290.3245090049919,0
Red,STOP_A,15,1,0,13,600.3462314288042,1
Green,STOP_B,10,4,0,11,-417.065535927322,0
Green,STOP_A,20,2,1,3,71.81991239425318,0
Blue,STOP_C,6,3,0,9,695.6096444661196,1
101,STOP_C,14,4,0,11,711.3521908353932,1
101,STOP_A,10,4,0,6,-317.25565050740425,0
Blue,STOP_A,11,3,0,3,-33.494338483332626,0
Blue,STOP_C,8,3,0,8,684.2733090141153,1
101,STOP_C,20,2,1,17,435.28400193451694,1
Red,STOP_D,17,5,0,4,724.3078948456567,1
Blue,STOP_B,21,1,1,4,405.83852750284353,1
101,STOP_C,9,4,1,2,559.2310807897155,1
101,STOP_A,11,3,0,4,214.72363989316273,0
Red,STOP_D,6,0,0,6,-59.54723863216182,0
Red,STOP_A,14,4,0,15,37.84149054426854,0
Blue,STOP_D,8,5,0,10,699.6571677184515,1
Blue,STOP_C,11,1,0,6,152.17908023880938,0
Green,STOP_D,7,3,0,13,100.83695214020406,0
Blue,STOP_B,14,4,0,16,-88.7495464966403,0
101,STOP_D,8,0,0,8,102.27582605586139,0
Green,STOP_A,10,2,0,17,-53.25084052003456,0
Green,STOP_A,20,1,0,17,-134.7318652363035,0
101,STOP_D,17,2,0,3,1238.8315064041356,1
Blue,STOP_C,9,4,0,17,391.80373353200247,1
Red,STOP_C,15,4,0,16,109.88065151356663,0
Green,STOP_D,15,2,0,2,39.39201654347205,0
101,STOP_C,19,5,1,10,135.19840462089945,0
Red,STOP_B,17,5,0,17,390.3924689913229,1
Red,STOP_C,14,0,1,14,336.09015824222894,1
Green,STOP_A,7,4,0,5,195.16783608822428,0
Green,STOP_D,13,5,0,12,-409.12664772902485,0
101,STOP_D,18,5,0,7,409.0360605780222,1
101,STOP_B,9,5,1,15,617.9741667680003,1
101,STOP_C,7,2,0,6,170.64255217664288,0
Blue,STOP_C,9,5,0,19,206.2445732039609,0
Blue,STOP_A,11,1,0,13,514.8483391132913,1
Green,STOP_B,12,2,0,6,757.9830426213964,1
101,STOP_A,9,2,1,4,-153.833433146938,0
Green,STOP_B,8,1,0,17,113.52806283107697,0
Red,STOP_A,12,0,0,6,49.17057407571892,0
